0.0119048	0	0	0
0.012692	0	0	0
0.0134259	0	0	0
0.014119	0	0	0
0.0147929	0	0	0
0.0154513	0	0	0
0.0160999	0	0	0
0.0167417	0	0	0
0.0173784	0	0	0
0.0180118	0	0	0
0.0186427	0	0	0
0.0192711	0	0	0
0.0198987	0	0	0
0.0205246	0	0	0
0.0211505	0	0	0
0.0217757	0	0	0
0.0224016	0	0	0
0.0230276	0	0	0
0.0236535	0	0	0
0.0242803	0	0	0
0.0249071	0	0	0
0.0255347	0	0	0
0.0261631	0	0	0
0.0267915	0	0	0
0.02742	0	0	0
0.0280484	0	0	0
0.0286768	0	0	0
0.0293044	0	0	0
0.029932	0	0	0
0.0305588	0	0	0
0.0311847	0	0	0
0.0318098	0	0	0
0.0324332	0	0	0
0.033055	0	0	0
0.0336751	0	0	0
0.0342919	0	0	0
0.0349055	0	0	0
0.0355158	0	0	0
0.036123	0	0	0
0.0367278	0	0	0
0.0373302	0	0	0
0.0379303	0	0	0
0.0385281	0	0	0
0.0391235	0	0	0
0.0397167	0	0	0
0.0403076	0	0	0
0.0408962	0	0	0
0.0414817	0	0	0
0.0420644	0	0	0
0.0426433	0	0	0
0.0432193	0	0	0
0.0437924	0	0	0
0.0443634	0	0	0
0.0449322	0	0	0
0.0454989	0	0	0
0.0460642	0	0	0
0.0466274	0	0	0
0.0471892	0	0	0
0.047749	0	0	0
0.0483066	0	0	0
0.0488615	0	0	0
0.0494144	0	0	0
0.0499645	0	0	0
0.0505127	0	0	0
0.0510595	0	0	0
0.051605	0	0	0
0.0521492	0	0	0
0.0526927	0	0	0
0.0532355	0	0	0
0.0537784	0	0	0
0.0543212	0	0	0
0.0548647	0	0	0
0.0554083	0	0	0
0.0559524	0	0	0
0.0564973	0	0	0
0.0570428	0	0	0
0.057589	0	0	0
0.0581358	0	0	0
0.0586834	0	0	0
0.0592323	0	0	0
0.0597826	0	0	0
0.0603342	0	0	0
0.0608872	0	0	0
0.0614417	0	0	0
0.0619975	0	0	0
0.0625548	0	0	0
0.0631135	0	0	0
0.0636721	0	0	0
0.0642301	0	0	0
0.0647873	0	0	0
0.0653446	0	0	0
0.0659011	0	0	0
0.0664577	0	0	0
0.0670142	0	0	0
0.0675715	0	0	0
0.0681287	0	0	0
0.0686867	0	0	0
0.0692454	0	0	0
0.0698048	0	0	0
0.0703642	0	0	0
0.0709244	0	0	0
0.0714845	0	0	0
0.0720447	0	0	0
0.0726048	0	0	0
0.0731657	0	0	0
0.0737273	0	0	0
0.0742897	0	0	0
0.0748528	0	0	0
0.0754174	0	0	0
0.0759828	0	0	0
0.0765489	0	0	0
0.0771158	0	0	0
0.0776841	0	0	0
0.0782533	0	0	0
0.0788232	0	0	0
0.0793947	0	0	0
0.0799677	0	0	0
0.0805416	0	0	0
0.0811169	0	0	0
0.0816931	0	0	0
0.0822709	0	0	0
0.0828503	0	0	0
0.0834313	0	0	0
0.0840139	0	0	0
0.0845973	0	0	0
0.0851824	0	0	0
0.0857699	0	0	0
0.0863592	0	0	0
0.0869501	0	0	0
0.0875427	0	0	0
0.088137	0	0	0
0.0887339	0	0	0
0.0893326	0	0	0
0.0899329	0	0	0
0.090536	0	0	0
0.0911408	0	0	0
0.0917483	0	0	0
0.0923577	0	0	0
0.0929697	0	0	0
0.0929802	0	0	0
0.0929928	0	0	0
0.0930079	0	0	0
0.093026	0	0	0
0.0930477	0	0	0
0.0930738	0	0	0
0.0931051	0	0	0
0.0931427	0	0	0
0.0931878	0	0	0
0.0932418	0	0	0
0.0933067	0	0	0
0.0933846	0	0	0
0.093478	0	0	0
0.0935902	0	0	0
0.0937247	0	0	0
0.0938861	0	0	0
0.0940798	0	0	0
0.0943121	0	0	0
0.0945909	0	0	0
0.0949254	0	0	0
0.0953222	0	0	0
0.095781	0	0	0
0.0963026	0	0	0
0.0968868	0	0	0
0.0975157	0	0	0
0.0981465	0	0	0
0.0987784	0	0	0
0.0994122	0	0	0
0.100047	0	0	0
0.100684	0	0	0
0.101323	0	0	0
0.101964	0	0	0
0.102606	0	0	0
0.10325	0	0	0
0.103896	0	0	0
0.104544	0	0	0
0.105195	0	0	0
0.105847	0	0	0
0.106502	0	0	0
0.107159	0	0	0
0.107818	0	0	0
0.108479	0	0	0
0.109143	0	0	0
0.109809	0	0	0
0.110477	0	0	0
0.111146	0	0	0
0.111818	0	0	0
0.112492	0	0	0
0.113168	0	0	0
0.113847	0	0	0
0.114528	0	0	0
0.115211	0	0	0
0.115897	0	0	0
0.116586	0	0	0
0.117276	0	0	0
0.11797	0	0	0
0.118666	0	0	0
0.119364	0	0	0
0.120065	0	0	0
0.120769	0	0	0
0.121473	0	0	0
0.122181	0	0	0
0.122891	0	0	0
0.123604	0	0	0
0.124318	0	0	0
0.125035	0	0	0
0.125755	0	0	0
0.126477	0	0	0
0.127201	0	0	0
0.127928	0	0	0
0.128658	0	0	0
0.12939	0	0	0
0.130124	0	0	0
0.130861	0	0	0
0.1316	0	0	0
0.132343	0	0	0
0.133089	0	0	0
0.133836	0	0	0
0.134587	0	0	0
0.13534	0	0	0
0.136096	0	0	0
0.136856	0	0	0
0.137619	0	0	0
0.138385	0	0	0
0.139153	0	0	0
0.139924	0	0	0
0.140698	0	0	0
0.141476	0	0	0
0.142257	0	0	0
0.143027	0	0	0
0.143796	0	0	0
0.144579	0	0	0
0.145372	0	0	0
0.146169	0	0	0
0.14697	0	0	0
0.147772	0	0	0
0.148578	0	0	0
0.149388	0	0	0
0.150201	0	0	0
0.151017	0	0	0
0.151836	0	0	0
0.152659	0	0	0
0.153484	0	0	0
0.154313	0	0	0
0.154353	0	0	0
0.154401	0	0	0
0.154458	0	0	0
0.154527	0	0	0
0.15461	0	0	0
0.154709	0	0	0
0.154828	0	0	0
0.154971	0	0	0
0.155142	0	0	0
0.155348	0	0	0
0.155595	0	0	0
0.155891	0	0	0
0.156247	0	0	0
0.156673	0	0	0
0.15718	0	0	0
0.157767	0	0	0
0.158433	0	0	0
0.159177	0	0	0
0.159972	0	0	0
0.160772	0	0	0
0.161578	0	0	0
0.162387	0	0	0
0.163201	0	0	0
0.164014	0	0	0
0.164832	0	0	0
0.165647	0	0	0
0.166465	0	0	0
0.16729	0	0	0
0.168116	0	0	0
0.168946	0	0	0
0.169784	0	0	0
0.170622	0	0	0
0.171233	0	0	0
0.171928	0	0	0
0.172707	0	0	0
0.17356	0	0	0
0.174435	0	0	0
0.175312	0	0	0
0.176192	0	0	0
0.177075	0	0	0
0.177959	0	0	0
0.178846	0	0	0
0.179618	0	0	0
0.18041	0	0	0
0.181187	0	0	0
0.182053	0	0	0
0.182952	0	0	0
0.18385	0	0	0
0.184723	0	0	0
0.185626	0	0	0
0.186532	0	0	0
0.187441	0	0	0
0.18835	0	0	0
0.18925	0	0	0
0.190106	0	0	0
0.191023	0	0	0
0.19194	0	0	0
0.19286	0	0	0
0.193782	0	0	0
0.194683	0	0	0
0.195538	0	0	0
0.196372	0	0	0
0.196549	0	0	0
0.196583	0	0	0
0.196623	0	0	0
0.196672	0	0	0
0.19673	0	0	0
0.1968	0	0	0
0.196885	0	0	0
0.196986	0	0	0
0.197107	0	0	0
0.197252	0	0	0
0.197427	0	0	0
0.197636	0	0	0
0.197888	0	0	0
0.198189	0	0	0
0.198551	0	0	0
0.198986	0	0	0
0.199499	0	0	0
0.200092	0	0	0
0.200764	0	0	0
0.201516	0	0	0
0.202316	0	0	0
0.203119	0	0	0
0.203923	0	0	0
0.20473	0	0	0
0.205539	0	0	0
0.20635	0	0	0
0.207164	0	0	0
0.207979	0	0	0
0.208797	0	0	0
0.209618	0	0	0
0.21044	0	0	0
0.211265	0	0	0
0.212095	0	0	0
0.212927	0	0	0
0.213762	0	0	0
0.214219	0	0	0
0.214746	0	0	0
0.215357	0	0	0
0.216053	0	0	0
0.216835	0	0	0
0.217691	0	0	0
0.218551	0	0	0
0.219415	0	0	0
0.220281	0	0	0
0.221152	0	0	0
0.222026	0	0	0
0.222906	0	0	0
0.223686	0	0	0
0.224555	0	0	0
0.225444	0	0	0
0.226335	0	0	0
0.22723	0	0	0
0.228127	0	0	0
0.229027	0	0	0
0.22993	0	0	0
0.230837	0	0	0
0.231746	0	0	0
0.232655	0	0	0
0.233568	0	0	0
0.23448	0	0	0
0.235393	0	0	0
0.236305	0	0	0
0.237221	0	0	0
0.23813	0	0	0
0.239062	0	0	0
0.239997	0	0	0
0.240628	0	0	0
0.241355	0	0	0
0.242173	0	0	0
0.243087	0	0	0
0.244042	0	0	0
0.244998	0	0	0
0.245953	0	0	0
0.246904	0	0	0
0.247856	0	0	0
0.248786	0	0	0
0.249713	0	0	0
0.25064	0	0	0
0.251581	0	0	0
0.252536	0	0	0
0.253511	0	0	0
0.254485	0	0	0
0.255452	0	0	0
0.256411	0	0	0
0.257366	0	0	0
0.258317	0	0	0
0.259261	0	0	0
0.260202	0	0	0
0.261138	0	0	0
0.262068	0	0	0
0.262994	0	0	0
0.263916	0	0	0
0.264835	0	0	0
0.26575	0	0	0
0.266644	0	0	0
0.267552	0	0	0
0.268453	0	0	0
0.269347	0	0	0
0.270234	0	0	0
0.271117	0	0	0
0.272005	0	0	0
0.272892	0	0	0
0.273779	0	0	0
0.274666	0	0	0
0.275557	0	0	0
0.276447	0	0	0
0.277338	0	0	0
0.278229	0	0	0
0.279123	0	0	0
0.280017	0	0	0
0.280915	0	0	0
0.281809	0	0	0
0.282715	0	0	0
0.28362	0	0	0
0.284529	0	0	0
0.285442	0	0	0
0.286359	0	0	0
0.287284	0	0	0
0.288209	0	0	0
0.289138	0	0	0
0.290067	0	0	0
0.291	0	0	0
0.291933	0	0	0
0.292866	0	0	0
0.293799	0	0	0
0.294538	0	0	0
0.295363	0	0	0
0.296216	0	0	0
0.297125	0	0	0
0.29806	0	0	0
0.298999	0	0	0
0.299939	0	0	0
0.300878	0	0	0
0.301817	0	0	0
0.302757	0	0	0
0.303691	0	0	0
0.304626	0	0	0
0.305518	0	0	0
0.306453	0	0	0
0.307393	0	0	0
0.308337	0	0	0
0.309281	0	0	0
0.310221	0	0	0
0.31116	0	0	0
0.3121	0	0	0
0.313039	0	0	0
0.313974	0	0	0
0.314909	0	0	0
0.315844	0	0	0
0.316778	0	0	0
0.317708	0	0	0
0.318638	0	0	0
0.319569	0	0	0
0.320499	0	0	0
0.321429	0	0	0
0.322255	0	0	0
0.322269	0	0	0
0.322286	0	0	0
0.322306	0	0	0
0.322329	0	0	0
0.322358	0	0	0
0.322392	0	0	0
0.322433	0	0	0
0.322483	0	0	0
0.322542	0	0	0
0.322613	0	0	0
0.322699	0	0	0
0.322801	0	0	0
0.322924	0	0	0
0.323071	0	0	0
0.323248	0	0	0
0.323461	0	0	0
0.323715	0	0	0
0.324021	0	0	0
0.324387	0	0	0
0.324828	0	0	0
0.325355	0	0	0
0.325974	0	0	0
0.326685	0	0	0
0.327487	0	0	0
0.328381	0	0	0
0.329299	0	0	0
0.330217	0	0	0
0.331134	0	0	0
0.332047	0	0	0
0.33296	0	0	0
0.333759	0	0	0
0.334648	0	0	0
0.335562	0	0	0
0.33647	0	0	0
0.337379	0	0	0
0.338287	0	0	0
0.339196	0	0	0
0.340104	0	0	0
0.341007	0	0	0
0.341911	0	0	0
0.342814	0	0	0
0.343718	0	0	0
0.344621	0	0	0
0.345519	0	0	0
0.346417	0	0	0
0.347315	0	0	0
0.348214	0	0	0
0.349106	0	0	0
0.349999	0	0	0
0.350892	0	0	0
0.351785	0	0	0
0.352678	0	0	0
0.353565	0	0	0
0.354453	0	0	0
0.35534	0	0	0
0.356228	0	0	0
0.357115	0	0	0
0.357997	0	0	0
0.358879	0	0	0
0.359761	0	0	0
0.360643	0	0	0
0.361525	0	0	0
0.362402	0	0	0
0.363278	0	0	0
0.364155	0	0	0
0.365031	0	0	0
0.365907	0	0	0
0.366784	0	0	0
0.367654	0	0	0
0.368525	0	0	0
0.369396	0	0	0
0.370267	0	0	0
0.371137	0	0	0
0.372008	0	0	0
0.372879	0	0	0
0.373749	0	0	0
0.374614	0	0	0
0.375479	0	0	0
0.376344	0	0	0
0.377208	0	0	0
0.378073	0	0	0
0.378938	0	0	0
0.379802	0	0	0
0.380667	0	0	0
0.381526	0	0	0
0.382384	0	0	0
0.383243	0	0	0
0.383955	0	0	0
0.384391	0	0	0
0.384894	0	0	0
0.385481	0	0	0
0.386154	0	0	0
0.386913	0	0	0
0.387757	0	0	0
0.388614	0	0	0
0.389464	0	0	0
0.390315	0	0	0
0.391165	0	0	0
0.392015	0	0	0
0.392866	0	0	0
0.393716	0	0	0
0.394566	0	0	0
0.39541	0	0	0
0.396253	0	0	0
0.396989	0	0	0
0.397806	0	0	0
0.398651	0	0	0
0.399496	0	0	0
0.40034	0	0	0
0.401178	0	0	0
0.402015	0	0	0
0.402853	0	0	0
0.40369	0	0	0
0.404528	0	0	0
0.405365	0	0	0
0.406202	0	0	0
0.40704	0	0	0
0.407802	0	0	0
0.408633	0	0	0
0.409463	0	0	0
0.410294	0	0	0
0.411124	0	0	0
0.411955	0	0	0
0.412786	0	0	0
0.413608	0	0	0
0.414423	0	0	0
0.415238	0	0	0
0.416046	0	0	0
0.416853	0	0	0
0.41766	0	0	0
0.41846	0	0	0
0.419259	0	0	0
0.420051	0	0	0
0.420842	0	0	0
0.421626	0	0	0
0.422145	0	0	0
0.422744	0	0	0
0.423421	0	0	0
0.42418	0	0	0
0.424953	0	0	0
0.425727	0	0	0
0.426493	0	0	0
0.427258	0	0	0
0.428024	0	0	0
0.42879	0	0	0
0.429547	0	0	0
0.430305	0	0	0
0.431063	0	0	0
0.431812	0	0	0
0.432443	0	0	0
0.433147	0	0	0
0.433898	0	0	0
